# OpenSignals Text File Format. Version 1
# {"20:18:05:28:47:04": {"position": 0, "device": "bitalino_rev", "device name": "20:18:05:28:47:04", "device connection": "BTH20:18:05:28:47:04", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-4-15", "time": "17:7:59.17", "channels": [1, 2], "sensor": ["ECGBIT", "RESPBIT"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	491	489	
1	0	0	0	0	524	489	
2	0	0	0	0	528	489	
3	0	0	0	0	536	490	
4	0	0	0	0	543	490	
5	0	0	0	0	533	491	
6	0	0	0	0	524	491	
7	0	0	0	0	535	491	
8	0	0	0	0	517	491	
9	0	0	0	0	531	491	
10	0	0	0	0	518	491	
11	0	0	0	0	515	492	
12	0	0	0	0	476	492	
13	0	0	0	0	391	492	
14	0	0	0	0	611	492	
15	0	0	0	0	726	492	
0	0	0	0	0	820	492	
1	0	0	0	0	678	493	
2	0	0	0	0	423	492	
3	0	0	0	0	355	493	
4	0	0	0	0	366	493	
5	0	0	0	0	380	493	
6	0	0	0	0	378	493	
7	0	0	0	0	390	494	
8	0	0	0	0	391	494	
9	0	0	0	0	396	494	
10	0	0	0	0	419	494	
11	0	0	0	0	419	495	
12	0	0	0	0	423	495	
13	0	0	0	0	425	496	
14	0	0	0	0	412	496	
15	0	0	0	0	413	497	
0	0	0	0	0	394	497	
1	0	0	0	0	398	497	
2	0	0	0	0	406	497	
3	0	0	0	0	399	498	
4	0	0	0	0	407	498	
5	0	0	0	0	417	499	
6	0	0	0	0	427	499	
7	0	0	0	0	467	499	
8	0	0	0	0	514	499	
9	0	0	0	0	573	500	
10	0	0	0	0	641	500	
11	0	0	0	0	689	501	
12	0	0	0	0	716	502	
13	0	0	0	0	723	502	
14	0	0	0	0	665	502	
15	0	0	0	0	683	503	
0	0	0	0	0	666	503	
1	0	0	0	0	632	504	
2	0	0	0	0	624	504	
3	0	0	0	0	613	504	
4	0	0	0	0	595	504	
5	0	0	0	0	579	504	
6	0	0	0	0	575	504	
7	0	0	0	0	547	504	
8	0	0	0	0	559	504	
9	0	0	0	0	546	504	
10	0	0	0	0	554	504	
11	0	0	0	0	536	505	
12	0	0	0	0	538	505	
13	0	0	0	0	532	506	
14	0	0	0	0	535	506	
15	0	0	0	0	493	507	
0	0	0	0	0	533	507	
1	0	0	0	0	535	507	
2	0	0	0	0	508	508	
3	0	0	0	0	532	508	
4	0	0	0	0	515	508	
5	0	0	0	0	512	508	
6	0	0	0	0	511	508	
7	0	0	0	0	487	509	
8	0	0	0	0	510	509	
9	0	0	0	0	512	509	
10	0	0	0	0	500	510	
11	0	0	0	0	497	510	
12	0	0	0	0	509	510	
13	0	0	0	0	496	510	
14	0	0	0	0	508	510	
15	0	0	0	0	507	510	
0	0	0	0	0	491	510	
1	0	0	0	0	507	510	
2	0	0	0	0	497	510	
3	0	0	0	0	487	510	
4	0	0	0	0	481	509	
5	0	0	0	0	459	509	
6	0	0	0	0	464	509	
7	0	0	0	0	477	509	
8	0	0	0	0	484	509	
9	0	0	0	0	501	509	
10	0	0	0	0	529	508	
11	0	0	0	0	517	508	
12	0	0	0	0	542	508	
13	0	0	0	0	522	508	
14	0	0	0	0	527	508	
15	0	0	0	0	500	508	
0	0	0	0	0	532	507	
1	0	0	0	0	521	508	
2	0	0	0	0	512	507	
3	0	0	0	0	503	507	
4	0	0	0	0	465	507	
5	0	0	0	0	355	507	
6	0	0	0	0	516	507	
7	0	0	0	0	670	507	
8	0	0	0	0	870	506	
9	0	0	0	0	718	506	
10	0	0	0	0	434	506	
11	0	0	0	0	373	506	
12	0	0	0	0	369	505	
13	0	0	0	0	371	504	
14	0	0	0	0	384	505	
15	0	0	0	0	396	504	
0	0	0	0	0	407	504	
1	0	0	0	0	399	504	
2	0	0	0	0	413	504	
3	0	0	0	0	400	504	
4	0	0	0	0	401	503	
5	0	0	0	0	423	504	
6	0	0	0	0	410	504	
7	0	0	0	0	403	504	
8	0	0	0	0	411	504	
9	0	0	0	0	418	504	
10	0	0	0	0	411	503	
11	0	0	0	0	412	503	
12	0	0	0	0	423	503	
13	0	0	0	0	434	502	
14	0	0	0	0	446	502	
15	0	0	0	0	494	501	
0	0	0	0	0	546	499	
1	0	0	0	0	640	498	
2	0	0	0	0	675	496	
3	0	0	0	0	696	496	
4	0	0	0	0	707	495	
5	0	0	0	0	703	496	
6	0	0	0	0	684	495	
7	0	0	0	0	662	494	
8	0	0	0	0	643	494	
9	0	0	0	0	612	493	
10	0	0	0	0	600	492	
11	0	0	0	0	578	493	
12	0	0	0	0	564	493	
13	0	0	0	0	551	493	
14	0	0	0	0	535	495	
15	0	0	0	0	533	495	
0	0	0	0	0	503	496	
1	0	0	0	0	529	497	
2	0	0	0	0	521	497	
3	0	0	0	0	526	498	
4	0	0	0	0	490	498	
5	0	0	0	0	522	498	
6	0	0	0	0	517	499	
7	0	0	0	0	487	499	
8	0	0	0	0	511	500	
9	0	0	0	0	521	500	
10	0	0	0	0	507	499	
11	0	0	0	0	521	497	
12	0	0	0	0	524	496	
13	0	0	0	0	513	495	
14	0	0	0	0	511	494	
15	0	0	0	0	497	493	
0	0	0	0	0	516	494	
1	0	0	0	0	467	494	
2	0	0	0	0	507	495	
3	0	0	0	0	502	495	
4	0	0	0	0	488	496	
5	0	0	0	0	495	497	
6	0	0	0	0	487	498	
7	0	0	0	0	508	499	
8	0	0	0	0	495	501	
9	0	0	0	0	483	502	
10	0	0	0	0	497	503	
11	0	0	0	0	495	504	
12	0	0	0	0	484	504	
13	0	0	0	0	477	507	
14	0	0	0	0	470	507	
15	0	0	0	0	467	510	
0	0	0	0	0	478	512	
1	0	0	0	0	460	512	
2	0	0	0	0	453	512	
3	0	0	0	0	504	512	
4	0	0	0	0	490	511	
5	0	0	0	0	529	511	
6	0	0	0	0	548	511	
7	0	0	0	0	550	511	
8	0	0	0	0	527	512	
9	0	0	0	0	547	512	
10	0	0	0	0	537	513	
11	0	0	0	0	515	513	
12	0	0	0	0	525	515	
13	0	0	0	0	536	517	
14	0	0	0	0	495	519	
15	0	0	0	0	518	522	
0	0	0	0	0	460	525	
1	0	0	0	0	345	527	
2	0	0	0	0	376	530	
3	0	0	0	0	626	533	
4	0	0	0	0	848	536	
5	0	0	0	0	579	540	
6	0	0	0	0	414	543	
7	0	0	0	0	394	547	
8	0	0	0	0	414	550	
9	0	0	0	0	433	552	
10	0	0	0	0	383	554	
11	0	0	0	0	452	556	
12	0	0	0	0	453	557	
13	0	0	0	0	451	559	
14	0	0	0	0	448	559	
15	0	0	0	0	460	560	
0	0	0	0	0	466	560	
1	0	0	0	0	460	561	
2	0	0	0	0	462	560	
3	0	0	0	0	449	560	
4	0	0	0	0	471	560	
5	0	0	0	0	400	560	
6	0	0	0	0	454	559	
7	0	0	0	0	448	558	
8	0	0	0	0	448	556	
9	0	0	0	0	451	556	
10	0	0	0	0	462	555	
11	0	0	0	0	487	553	
12	0	0	0	0	547	553	
13	0	0	0	0	614	551	
14	0	0	0	0	648	550	
15	0	0	0	0	671	549	
0	0	0	0	0	705	547	
1	0	0	0	0	696	547	
2	0	0	0	0	663	546	
3	0	0	0	0	679	544	
4	0	0	0	0	641	542	
5	0	0	0	0	622	540	
6	0	0	0	0	604	539	
7	0	0	0	0	585	537	
8	0	0	0	0	568	535	
9	0	0	0	0	561	533	
10	0	0	0	0	559	530	
11	0	0	0	0	563	527	
12	0	0	0	0	550	525	
13	0	0	0	0	537	523	
14	0	0	0	0	554	519	
15	0	0	0	0	546	516	
0	0	0	0	0	525	514	
1	0	0	0	0	523	511	
2	0	0	0	0	515	508	
3	0	0	0	0	508	506	
4	0	0	0	0	518	505	
5	0	0	0	0	485	503	
6	0	0	0	0	522	503	
7	0	0	0	0	509	501	
8	0	0	0	0	496	501	
9	0	0	0	0	497	500	
10	0	0	0	0	483	499	
11	0	0	0	0	462	499	
12	0	0	0	0	461	499	
13	0	0	0	0	451	500	
14	0	0	0	0	458	499	
15	0	0	0	0	468	499	
0	0	0	0	0	487	499	
1	0	0	0	0	516	499	
2	0	0	0	0	527	499	
3	0	0	0	0	544	499	
4	0	0	0	0	529	499	
5	0	0	0	0	540	500	
6	0	0	0	0	509	500	
7	0	0	0	0	540	500	
8	0	0	0	0	500	500	
9	0	0	0	0	523	502	
10	0	0	0	0	521	502	
11	0	0	0	0	503	503	
12	0	0	0	0	354	503	
13	0	0	0	0	514	504	
14	0	0	0	0	664	504	
15	0	0	0	0	780	505	
0	0	0	0	0	775	506	
1	0	0	0	0	430	507	
2	0	0	0	0	373	508	
3	0	0	0	0	369	508	
4	0	0	0	0	367	509	
5	0	0	0	0	367	510	
6	0	0	0	0	396	511	
7	0	0	0	0	387	512	
8	0	0	0	0	403	513	
9	0	0	0	0	401	515	
10	0	0	0	0	403	515	
11	0	0	0	0	415	515	
12	0	0	0	0	424	516	
13	0	0	0	0	413	516	
14	0	0	0	0	399	516	
15	0	0	0	0	418	516	
0	0	0	0	0	405	515	
1	0	0	0	0	406	515	
2	0	0	0	0	406	515	
3	0	0	0	0	409	515	
4	0	0	0	0	418	516	
5	0	0	0	0	434	516	
6	0	0	0	0	465	516	
7	0	0	0	0	529	517	
8	0	0	0	0	602	517	
9	0	0	0	0	651	518	
10	0	0	0	0	698	518	
11	0	0	0	0	691	519	
12	0	0	0	0	714	520	
13	0	0	0	0	702	520	
14	0	0	0	0	675	520	
15	0	0	0	0	646	521	
0	0	0	0	0	627	521	
1	0	0	0	0	607	522	
2	0	0	0	0	594	523	
3	0	0	0	0	574	523	
4	0	0	0	0	565	523	
5	0	0	0	0	556	524	
6	0	0	0	0	531	524	
7	0	0	0	0	536	526	
8	0	0	0	0	542	526	
9	0	0	0	0	536	526	
10	0	0	0	0	526	527	
11	0	0	0	0	519	527	
12	0	0	0	0	516	527	
13	0	0	0	0	514	529	
14	0	0	0	0	510	529	
15	0	0	0	0	512	530	
0	0	0	0	0	502	531	
1	0	0	0	0	492	531	
2	0	0	0	0	487	532	
3	0	0	0	0	463	533	
4	0	0	0	0	464	533	
5	0	0	0	0	485	533	
6	0	0	0	0	490	534	
7	0	0	0	0	510	535	
8	0	0	0	0	529	534	
9	0	0	0	0	529	535	
10	0	0	0	0	531	535	
11	0	0	0	0	526	535	
12	0	0	0	0	492	535	
13	0	0	0	0	523	534	
14	0	0	0	0	518	534	
15	0	0	0	0	515	534	
0	0	0	0	0	496	534	
1	0	0	0	0	493	534	
2	0	0	0	0	454	533	
3	0	0	0	0	311	532	
4	0	0	0	0	551	531	
5	0	0	0	0	698	531	
6	0	0	0	0	915	530	
7	0	0	0	0	678	529	
8	0	0	0	0	423	528	
9	0	0	0	0	339	528	
10	0	0	0	0	359	528	
11	0	0	0	0	366	527	
12	0	0	0	0	370	527	
13	0	0	0	0	385	526	
