# OpenSignals Text File Format. Version 1
# {"20:18:05:28:47:04": {"position": 0, "device": "bitalino_rev", "device name": "20:18:05:28:47:04", "device connection": "BTH20:18:05:28:47:04", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-4-15", "time": "15:54:4.372", "channels": [1, 2], "sensor": ["ECGBIT", "RESPBIT"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	476	489	
1	0	0	0	0	462	489	
2	0	0	0	0	473	489	
3	0	0	0	0	479	489	
4	0	0	0	0	487	489	
5	0	0	0	0	515	489	
6	0	0	0	0	529	489	
7	0	0	0	0	539	489	
8	0	0	0	0	540	490	
9	0	0	0	0	534	489	
10	0	0	0	0	537	489	
11	0	0	0	0	530	489	
12	0	0	0	0	521	489	
13	0	0	0	0	524	489	
14	0	0	0	0	515	489	
15	0	0	0	0	506	489	
0	0	0	0	0	375	489	
1	0	0	0	0	529	489	
2	0	0	0	0	696	488	
3	0	0	0	0	843	489	
4	0	0	0	0	742	489	
5	0	0	0	0	424	489	
6	0	0	0	0	362	490	
7	0	0	0	0	352	489	
8	0	0	0	0	354	489	
9	0	0	0	0	366	489	
10	0	0	0	0	375	489	
11	0	0	0	0	384	490	
12	0	0	0	0	388	489	
13	0	0	0	0	394	489	
14	0	0	0	0	382	490	
15	0	0	0	0	390	490	
0	0	0	0	0	380	490	
1	0	0	0	0	387	491	
2	0	0	0	0	384	491	
3	0	0	0	0	387	492	
4	0	0	0	0	388	492	
5	0	0	0	0	391	492	
6	0	0	0	0	414	492	
7	0	0	0	0	425	492	
8	0	0	0	0	472	492	
9	0	0	0	0	531	492	
10	0	0	0	0	592	492	
11	0	0	0	0	647	492	
12	0	0	0	0	675	492	
13	0	0	0	0	684	492	
14	0	0	0	0	686	492	
15	0	0	0	0	682	491	
0	0	0	0	0	665	490	
1	0	0	0	0	649	490	
2	0	0	0	0	623	490	
3	0	0	0	0	590	490	
4	0	0	0	0	583	491	
5	0	0	0	0	569	491	
6	0	0	0	0	556	490	
7	0	0	0	0	548	490	
8	0	0	0	0	544	490	
9	0	0	0	0	551	489	
10	0	0	0	0	537	489	
11	0	0	0	0	547	489	
12	0	0	0	0	535	489	
13	0	0	0	0	525	490	
14	0	0	0	0	524	490	
15	0	0	0	0	527	491	
0	0	0	0	0	519	491	
1	0	0	0	0	519	491	
2	0	0	0	0	495	492	
3	0	0	0	0	480	492	
4	0	0	0	0	483	492	
5	0	0	0	0	461	492	
6	0	0	0	0	482	492	
7	0	0	0	0	484	493	
8	0	0	0	0	499	493	
9	0	0	0	0	526	494	
10	0	0	0	0	536	494	
11	0	0	0	0	538	494	
12	0	0	0	0	530	494	
13	0	0	0	0	533	494	
14	0	0	0	0	526	494	
15	0	0	0	0	519	495	
0	0	0	0	0	531	495	
1	0	0	0	0	521	495	
2	0	0	0	0	513	495	
3	0	0	0	0	479	496	
4	0	0	0	0	365	496	
5	0	0	0	0	572	496	
6	0	0	0	0	714	496	
7	0	0	0	0	902	497	
8	0	0	0	0	632	497	
9	0	0	0	0	393	497	
10	0	0	0	0	346	496	
11	0	0	0	0	354	495	
12	0	0	0	0	359	494	
13	0	0	0	0	370	494	
14	0	0	0	0	375	495	
15	0	0	0	0	377	494	
0	0	0	0	0	380	494	
1	0	0	0	0	379	495	
2	0	0	0	0	383	495	
3	0	0	0	0	385	494	
4	0	0	0	0	383	494	
5	0	0	0	0	381	493	
6	0	0	0	0	384	493	
7	0	0	0	0	388	492	
8	0	0	0	0	387	491	
9	0	0	0	0	403	491	
10	0	0	0	0	407	491	
11	0	0	0	0	425	490	
12	0	0	0	0	474	489	
13	0	0	0	0	541	489	
14	0	0	0	0	615	488	
15	0	0	0	0	656	488	
0	0	0	0	0	690	488	
1	0	0	0	0	689	487	
2	0	0	0	0	680	487	
3	0	0	0	0	656	486	
4	0	0	0	0	651	486	
5	0	0	0	0	636	486	
6	0	0	0	0	615	486	
7	0	0	0	0	599	486	
8	0	0	0	0	583	486	
9	0	0	0	0	571	486	
10	0	0	0	0	559	486	
11	0	0	0	0	549	485	
12	0	0	0	0	544	485	
13	0	0	0	0	539	485	
14	0	0	0	0	536	484	
15	0	0	0	0	534	485	
0	0	0	0	0	542	484	
1	0	0	0	0	549	484	
2	0	0	0	0	541	484	
3	0	0	0	0	536	484	
4	0	0	0	0	526	484	
5	0	0	0	0	512	484	
6	0	0	0	0	487	484	
7	0	0	0	0	484	484	
8	0	0	0	0	463	484	
9	0	0	0	0	462	484	
10	0	0	0	0	479	484	
11	0	0	0	0	497	484	
12	0	0	0	0	521	483	
13	0	0	0	0	543	483	
14	0	0	0	0	554	483	
15	0	0	0	0	541	482	
0	0	0	0	0	543	482	
1	0	0	0	0	539	481	
2	0	0	0	0	536	481	
3	0	0	0	0	524	481	
4	0	0	0	0	519	481	
5	0	0	0	0	517	481	
6	0	0	0	0	507	481	
7	0	0	0	0	394	481	
8	0	0	0	0	459	480	
9	0	0	0	0	579	480	
10	0	0	0	0	841	479	
11	0	0	0	0	795	479	
12	0	0	0	0	487	478	
13	0	0	0	0	376	478	
14	0	0	0	0	365	478	
15	0	0	0	0	372	478	
0	0	0	0	0	370	477	
1	0	0	0	0	385	478	
2	0	0	0	0	389	478	
3	0	0	0	0	382	479	
4	0	0	0	0	400	479	
5	0	0	0	0	401	480	
6	0	0	0	0	396	481	
7	0	0	0	0	397	481	
8	0	0	0	0	391	482	
9	0	0	0	0	393	483	
10	0	0	0	0	395	483	
11	0	0	0	0	397	483	
12	0	0	0	0	408	483	
13	0	0	0	0	429	484	
14	0	0	0	0	439	484	
15	0	0	0	0	478	483	
0	0	0	0	0	533	483	
1	0	0	0	0	599	483	
2	0	0	0	0	651	483	
3	0	0	0	0	672	482	
4	0	0	0	0	679	482	
5	0	0	0	0	680	483	
6	0	0	0	0	670	483	
7	0	0	0	0	657	483	
8	0	0	0	0	636	484	
9	0	0	0	0	614	484	
10	0	0	0	0	595	484	
11	0	0	0	0	579	484	
12	0	0	0	0	560	484	
13	0	0	0	0	548	484	
14	0	0	0	0	534	484	
15	0	0	0	0	525	484	
0	0	0	0	0	524	484	
1	0	0	0	0	533	485	
2	0	0	0	0	527	484	
3	0	0	0	0	530	484	
4	0	0	0	0	513	484	
5	0	0	0	0	518	483	
6	0	0	0	0	512	484	
7	0	0	0	0	500	484	
8	0	0	0	0	483	484	
9	0	0	0	0	475	484	
10	0	0	0	0	463	484	
11	0	0	0	0	463	485	
12	0	0	0	0	478	485	
13	0	0	0	0	485	485	
14	0	0	0	0	512	485	
15	0	0	0	0	541	485	
0	0	0	0	0	542	485	
1	0	0	0	0	546	486	
2	0	0	0	0	538	485	
3	0	0	0	0	536	486	
4	0	0	0	0	532	485	
5	0	0	0	0	527	486	
6	0	0	0	0	523	486	
7	0	0	0	0	516	486	
8	0	0	0	0	511	486	
9	0	0	0	0	429	486	
